label,thermal,pressure,fill,chemistry,tooling,image
1,0.22606856375932693,-0.014714661054313183,1.9997515976428986,1.4278544066473842,-0.11015138775110245,2.5173809218103997
1,-0.29815741814672947,-0.124268788844347,-1.094318836927414,1.9058985076844692,-0.12093297392129898,-1.6770442784763873
1,-0.3324841894209385,-0.024386695120483637,-0.9652962982654572,2.0142443012446165,-0.1588294953107834,1.2936942861415446
1,-0.07598647847771645,0.10466938279569149,0.5716309249401093,1.4509784393012524,-0.06873608380556107,1.1438204906880856
1,-0.28889451548457146,-0.12035095691680908,-0.2393144890666008,1.9547532256692648,-0.13516050577163696,0.5746129759354517
1,-0.42584015615284443,-0.1197979561984539,-0.9626492857933044,1.7910238523036242,-0.1352289766073227,-0.06957199773751199
1,-0.6147456578910351,-0.07488971948623657,-0.7540481984615326,1.9332416128600016,-0.14767397940158844,3.146018087398261
1,0.7408902253955603,-0.09730681777000427,-0.9421378970146179,1.7343798889778554,-0.12404485791921616,1.745376798324287
1,-0.4839442423544824,-0.05108687840402126,-0.4175237715244293,1.9000571658252738,-0.04487374424934387,3.008418587385677
1,-0.5361686889082193,-0.07192172622308135,-0.8935536742210388,1.8083040406927466,-0.14346398413181305,2.387276269495487
1,-0.3527471795678139,-0.1315786875784397,1.1403126753866673,1.3507874778006226,-0.17797066271305084,1.2900356324389577
1,-0.45078083500266075,-0.10136954858899117,0.49754613265395164,1.5482628038153052,-0.17112724483013153,-0.20969690254423767
1,-0.6055654711090028,-0.14589010551571846,1.14630276709795,1.6541617447510362,-0.08960902690887451,-0.6474761716090143
